weekday,inner_speed1,inner_speed2,inner_speed3,inner_speed4,inner_speed5,inner_speed6,inner_speed7,inner_speed8,outer_speed,inner_speed,under_10,10_20,20_30,30_40,40_50,50_60,60_70,70_80,80_over,education-inner,education-outer,consumption-inner,consumption-outer,transportation-inner,transportation-outer,cultural-inner,cultural-outer,bicycle-inner,bicycle-outer,removedparking,newmobility,percentageclosedstreet,inner_age,outer_age,inner_actmode,outer_actmode,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,inner_escooter,outer_escooter,inner_emoped,outer_emoped,bikedirection_south,bikedirection_north,biketotal,wspd_,bikedirection_south_,bikedirection_north_,tavg_,inner_speed8_,snow_,pres_,wpgt_,inner_speed1_,outer_actmode_,inner_speed7_,inner_speed4_,prcp_,inner_speed3_,tmax_,inner_actmode_,inner_speed5_,inner_speed6_,tmin_,tsun_,wdir_,inner_speed2_,outer_speed_,biketotal_,inner_escooter_,outer_escooter_,inner_emoped_,outer_emoped_,date
2.0,0.911166667,0.919520833,0.921166667,0.750322727,0.88875,0.874948972,0.870886792,0.839670833,0.874607479,0.872054186,9726.0,6961.0,23582.0,27805.0,22479.0,14857.0,12157.0,8961.0,6122.0,3.0,61.0,20.0,436.0,15.0,193.0,0.0,6.0,11.0,256.0,4.0,0.0,0.0,11185.0,72281.0,52.5974398,54.37863212,17.9,12.1,23.6,0.0,0.0,56.0,11.5,38.9,1018.1,761.0,0.00025,0.0003,0.001487593,0.003039623,3718.0,3573.0,7291.0,11.5,3718.0,3573.0,17.9,0.839670833,0.0,1018.1,38.9,0.911166667,54.37863212,0.870886792,0.750322727,0.0,0.921166667,23.6,52.5974398,0.88875,0.874948972,12.1,761.0,56.0,0.919520833,0.874607479,7291.0,0.00025,0.0003,0.001487593,0.003039623,2023-05-30
3.0,0.852083333,0.942708333,0.879666667,0.703747727,0.820770833,0.797940147,0.79148429,0.887925,0.828032496,0.834540791,9726.0,6961.0,23582.0,27805.0,22479.0,14857.0,12157.0,8961.0,6122.0,3.0,61.0,20.0,436.0,15.0,193.0,0.0,6.0,11.0,256.0,4.0,0.0,0.0,11185.0,72281.0,52.5974398,54.37863212,18.1,10.8,23.7,0.0,0.0,61.0,13.7,42.1,1017.9,897.0,8.33e-05,0.00038,0.000472147,0.002607775,4287.0,4079.0,8366.0,13.7,4287.0,4079.0,18.1,0.887925,0.0,1017.9,42.1,0.852083333,54.37863212,0.79148429,0.703747727,0.0,0.879666667,23.7,52.5974398,0.820770833,0.797940147,10.8,897.0,61.0,0.942708333,0.828032496,8366.0,8.33e-05,0.00038,0.000472147,0.002607775,2023-05-31
4.0,0.839554802,0.818872843,0.840166667,0.669913636,0.816622241,0.826692819,0.811101234,0.76449004,0.806419405,0.798426785,9726.0,6961.0,23582.0,27805.0,22479.0,14857.0,12157.0,8961.0,6122.0,3.0,61.0,20.0,436.0,15.0,193.0,0.0,6.0,11.0,256.0,4.0,0.0,0.0,11185.0,72281.0,52.5974398,54.37863212,19.2,12.2,25.5,0.0,0.0,34.0,8.3,27.7,1015.0,765.0,0.000233333,0.0003,0.009010328,0.010863489,4450.0,4270.0,8720.0,8.3,4450.0,4270.0,19.2,0.76449004,0.0,1015.0,27.7,0.839554802,54.37863212,0.811101234,0.669913636,0.0,0.840166667,25.5,52.5974398,0.816622241,0.826692819,12.2,765.0,34.0,0.818872843,0.806419405,8720.0,0.000233333,0.0003,0.009010328,0.010863489,2023-06-01
5.0,0.804605331,0.802703165,0.797129017,0.765259214,0.805539903,0.791452261,0.78277137,0.71561165,0.782756051,0.783133989,9726.0,6961.0,23582.0,27805.0,22479.0,14857.0,12157.0,8961.0,6122.0,3.0,61.0,20.0,436.0,15.0,193.0,0.0,6.0,11.0,256.0,4.0,0.0,0.0,11185.0,72281.0,52.5974398,54.37863212,19.1,12.7,25.7,0.0,0.0,313.0,10.1,32.0,1013.6,907.0,0.000233333,0.00022,0.003415118,0.002911643,4144.0,3878.0,8022.0,10.1,4144.0,3878.0,19.1,0.71561165,0.0,1013.6,32.0,0.804605331,54.37863212,0.78277137,0.765259214,0.0,0.797129017,25.7,52.5974398,0.805539903,0.791452261,12.7,907.0,313.0,0.802703165,0.782756051,8022.0,0.000233333,0.00022,0.003415118,0.002911643,2023-06-02
6.0,0.892959062,0.908970273,0.877374097,0.838799324,0.904492682,0.884387236,0.875140442,0.820412416,0.872530328,0.875316942,9726.0,6961.0,23582.0,27805.0,22479.0,14857.0,12157.0,8961.0,6122.0,3.0,61.0,20.0,436.0,15.0,193.0,0.0,6.0,11.0,256.0,4.0,0.0,0.0,11185.0,72281.0,52.5974398,54.37863212,17.4,11.8,23.5,0.0,0.0,62.0,12.2,35.3,1015.4,808.0,0.00025,8e-05,0.0,0.0,3972.0,3643.0,7615.0,12.2,3972.0,3643.0,17.4,0.820412416,0.0,1015.4,35.3,0.892959062,54.37863212,0.875140442,0.838799324,0.0,0.877374097,23.5,52.5974398,0.904492682,0.884387236,11.8,808.0,62.0,0.908970273,0.872530328,7615.0,0.00025,8e-05,0.0,0.0,2023-06-03
7.0,0.688889286,0.72285,0.846833333,0.656875,0.733838691,0.936969415,0.929804732,0.708128571,0.725514944,0.778023629,9726.0,6961.0,23582.0,27805.0,22479.0,14857.0,12157.0,8961.0,6122.0,3.0,61.0,20.0,436.0,15.0,193.0,0.0,6.0,11.0,256.0,4.0,0.0,0.0,11185.0,72281.0,52.5974398,54.37863212,18.0,9.9,24.1,0.0,0.0,59.0,9.7,28.4,1016.4,759.0,0.0003,0.00022,0.000724204,0.001020074,3897.0,3746.0,7643.0,9.7,3897.0,3746.0,18.0,0.708128571,0.0,1016.4,28.4,0.688889286,54.37863212,0.929804732,0.656875,0.0,0.846833333,24.1,52.5974398,0.733838691,0.936969415,9.9,759.0,59.0,0.72285,0.725514944,7643.0,0.0003,0.00022,0.000724204,0.001020074,2023-06-04
1.0,0.94328125,0.86536875,0.867833333,0.679809091,0.928439583,0.844209765,0.837058582,0.822158333,0.891551425,0.848519836,9726.0,6961.0,23582.0,27805.0,22479.0,14857.0,12157.0,8961.0,6122.0,3.0,61.0,20.0,436.0,15.0,193.0,0.0,6.0,11.0,256.0,4.0,0.0,0.0,11185.0,72281.0,52.5974398,54.37863212,18.1,13.4,23.1,0.0,0.0,68.0,9.7,32.8,1015.4,418.0,0.00025,0.00032,0.00057147,0.000422542,3186.0,3156.0,6342.0,9.7,3186.0,3156.0,18.1,0.822158333,0.0,1015.4,32.8,0.94328125,54.37863212,0.837058582,0.679809091,0.0,0.867833333,23.1,52.5974398,0.928439583,0.844209765,13.4,418.0,68.0,0.86536875,0.891551425,6342.0,0.00025,0.00032,0.00057147,0.000422542,2023-06-05
2.0,0.937425,0.9132625,0.855902443,0.658517398,0.894166667,0.874948972,0.870886792,0.825095833,0.870258584,0.853775701,9726.0,6961.0,23582.0,27805.0,22479.0,14857.0,12157.0,8961.0,6122.0,3.0,61.0,20.0,436.0,15.0,193.0,0.0,6.0,11.0,256.0,4.0,0.0,0.0,11185.0,72281.0,52.5974398,54.37863212,16.9,12.5,23.0,0.0,0.0,327.0,9.0,32.0,1016.1,463.0,0.000183333,0.00042,0.003386802,0.003591947,3756.0,3626.0,7382.0,9.0,3756.0,3626.0,16.9,0.825095833,0.0,1016.1,32.0,0.937425,54.37863212,0.870886792,0.658517398,0.0,0.855902443,23.0,52.5974398,0.894166667,0.874948972,12.5,463.0,327.0,0.9132625,0.870258584,7382.0,0.000183333,0.00042,0.003386802,0.003591947,2023-06-06
3.0,0.9121375,0.882304167,0.896217294,0.723680137,0.873683333,0.5371875,0.5321375,0.767745833,0.798272874,0.765636658,9726.0,6961.0,23582.0,27805.0,22479.0,14857.0,12157.0,8961.0,6122.0,3.0,61.0,20.0,436.0,15.0,193.0,0.0,6.0,11.0,256.0,4.0,0.0,0.0,11185.0,72281.0,52.5974398,54.37863212,18.3,11.3,25.7,0.0,0.0,326.0,6.1,25.9,1015.4,850.0,0.0002,0.00014,0.002051055,0.002145376,4063.0,3995.0,8058.0,6.1,4063.0,3995.0,18.3,0.767745833,0.0,1015.4,25.9,0.9121375,54.37863212,0.5321375,0.723680137,0.0,0.896217294,25.7,52.5974398,0.873683333,0.5371875,11.3,850.0,326.0,0.882304167,0.798272874,8058.0,0.0002,0.00014,0.002051055,0.002145376,2023-06-07
4.0,0.75,0.701625,0.921166667,0.750322727,0.75,0.75,0.69300625,0.7349125,0.703621939,0.756379143,9726.0,6961.0,23582.0,27805.0,22479.0,14857.0,12157.0,8961.0,6122.0,3.0,61.0,20.0,436.0,15.0,193.0,0.0,6.0,11.0,256.0,4.0,0.0,0.0,11185.0,72281.0,52.5974398,54.37863212,18.5,11.3,26.2,7.1,0.0,47.0,7.6,40.7,1013.0,666.0,0.0002,0.0002,0.0,0.001535448,3346.0,2995.0,6341.0,7.6,3346.0,2995.0,18.5,0.7349125,0.0,1013.0,40.7,0.75,54.37863212,0.69300625,0.750322727,7.1,0.921166667,26.2,52.5974398,0.75,0.75,11.3,666.0,47.0,0.701625,0.703621939,6341.0,0.0002,0.0002,0.0,0.001535448,2023-06-08
5.0,0.667716667,0.67247,0.879666667,0.703747727,0.677684167,0.648286667,0.599056667,0.5874525,0.643626166,0.679510133,9726.0,6961.0,23582.0,27805.0,22479.0,14857.0,12157.0,8961.0,6122.0,3.0,61.0,20.0,436.0,15.0,193.0,0.0,6.0,11.0,256.0,4.0,0.0,0.0,11185.0,72281.0,52.5974398,54.37863212,20.0,13.1,26.0,0.0,0.0,69.0,9.4,31.0,1011.8,810.0,0.000316667,0.00036,0.0,0.009911643,3553.0,3194.0,6747.0,9.4,3553.0,3194.0,20.0,0.5874525,0.0,1011.8,31.0,0.667716667,54.37863212,0.599056667,0.703747727,0.0,0.879666667,26.0,52.5974398,0.677684167,0.648286667,13.1,810.0,69.0,0.67247,0.643626166,6747.0,0.000316667,0.00036,0.0,0.009911643,2023-06-09
6.0,0.979408333,0.979841667,0.840166667,0.669913636,0.9354375,0.950329167,0.9163125,0.915804167,0.924616752,0.898401705,9726.0,6961.0,23582.0,27805.0,22479.0,14857.0,12157.0,8961.0,6122.0,3.0,61.0,20.0,436.0,15.0,193.0,0.0,6.0,11.0,256.0,16.0,0.0,0.0,11185.0,72281.0,52.5974398,54.37863212,19.5,13.0,25.3,0.0,0.0,59.0,11.2,35.6,1012.4,680.0,0.000416667,0.00026,0.008172093,0.001415629,3517.0,3231.0,6748.0,11.2,3517.0,3231.0,19.5,0.915804167,0.0,1012.4,35.6,0.979408333,54.37863212,0.9163125,0.669913636,0.0,0.840166667,25.3,52.5974398,0.9354375,0.950329167,13.0,680.0,59.0,0.979841667,0.924616752,6748.0,0.000416667,0.00026,0.008172093,0.001415629,2023-06-10
7.0,0.972225,0.979841667,0.977572222,0.960125,0.962047222,0.977572222,0.925475,0.981945833,0.951958577,0.967100521,9726.0,6961.0,23582.0,27805.0,22479.0,14857.0,12157.0,8961.0,6122.0,3.0,61.0,20.0,436.0,15.0,193.0,0.0,6.0,11.0,256.0,16.0,0.0,0.0,11185.0,72281.0,52.5974398,54.37863212,20.1,13.8,26.0,0.0,0.0,69.0,12.2,40.3,1014.5,860.0,0.000316667,0.00026,0.001715734,0.002020074,3712.0,3431.0,7143.0,12.2,3712.0,3431.0,20.1,0.981945833,0.0,1014.5,40.3,0.972225,54.37863212,0.925475,0.960125,0.0,0.977572222,26.0,52.5974398,0.962047222,0.977572222,13.8,860.0,69.0,0.979841667,0.951958577,7143.0,0.000316667,0.00026,0.001715734,0.002020074,2023-06-11
1.0,0.900070076,0.863439394,0.898333333,0.900838258,0.940459091,0.898333333,0.835795455,0.865453788,0.868570493,0.887840341,9726.0,6961.0,23582.0,27805.0,22479.0,14857.0,12157.0,8961.0,6122.0,3.0,61.0,20.0,436.0,15.0,193.0,0.0,6.0,11.0,256.0,129.0,3.0,0.11,11185.0,72281.0,52.5974398,54.37863212,19.6,14.2,25.3,0.0,0.0,70.0,14.4,44.6,1013.5,921.0,0.000333333,0.00022,0.013738042,0.000695825,4661.0,4544.0,9205.0,14.4,4661.0,4544.0,19.6,0.865453788,0.0,1013.5,44.6,0.900070076,54.37863212,0.835795455,0.900838258,0.0,0.898333333,25.3,52.5974398,0.940459091,0.898333333,14.2,921.0,70.0,0.863439394,0.868570493,9205.0,0.000333333,0.00022,0.013738042,0.000695825,2023-06-12
2.0,0.941920833,0.883525,0.893670833,0.936716667,0.885691667,0.893670833,0.872541667,0.8998875,0.879785969,0.900953125,9726.0,6961.0,23582.0,27805.0,22479.0,14857.0,12157.0,8961.0,6122.0,3.0,61.0,20.0,436.0,15.0,193.0,0.0,6.0,11.0,256.0,129.0,3.0,0.11,11185.0,72281.0,52.5974398,54.37863212,17.7,11.8,24.0,0.0,0.0,70.0,14.0,43.9,1011.3,931.0,0.000183333,0.00028,0.004542604,0.001012017,5452.0,5179.0,10631.0,9.833333333333334,3153.0,3029.0,14.549999999999999,0.7730794336666666,0.0,1016.4499999999999,35.21666666666667,0.8525194445,54.37863212,0.870886792,0.6972673351666666,3.733333333333333,0.8718422145,19.483333333333334,52.5974398,0.7926595085,0.874948972,9.783333333333333,368.5,216.0,0.8488666131666666,0.8119696731666667,6182.0,0.0002166665,0.00035999999999999997,0.0024371975,0.003315785,2023-06-13
3.0,0.871922727,0.874222349,0.875574242,0.878854546,0.899517424,0.875574242,0.840554167,0.844881439,0.853278742,0.870137642,9726.0,6961.0,23582.0,27805.0,22479.0,14857.0,12157.0,8961.0,6122.0,3.0,61.0,20.0,436.0,15.0,193.0,0.0,6.0,11.0,256.0,129.0,3.0,0.11,11185.0,72281.0,52.5974398,54.37863212,17.9,9.6,24.7,0.0,0.0,71.0,10.1,33.5,1012.6,817.0,0.000133333,0.00034,0.002889581,0.002607775,5488.0,5279.0,10767.0,9.6,3147.3333333333335,3060.6666666666665,13.600000000000001,0.8040565566666666,0.0,1018.4166666666666,31.900000000000002,0.8446237185,54.37863212,0.748259825,0.6836334318333334,3.4166666666666665,0.8660084378333334,18.849999999999998,52.5974398,0.7876310208333334,0.7544813725,8.9,444.8333333333333,175.33333333333334,0.8506429708333334,0.8011950943333334,6208.0,0.00014165,0.00026000000000000003,0.001261601,0.0023765755000000003,2023-06-14
4.0,0.873458333,0.8842875,0.884579167,0.881620833,0.873129167,0.884579167,0.833654167,0.866333333,0.853731037,0.872705208,9726.0,6961.0,23582.0,27805.0,22479.0,14857.0,12157.0,8961.0,6122.0,3.0,61.0,20.0,436.0,15.0,193.0,0.0,6.0,11.0,256.0,129.0,3.0,0.11,11185.0,72281.0,52.5974398,54.37863212,18.3,12.3,24.2,0.0,0.0,40.0,7.6,28.4,1015.6,467.0,0.000433333,6e-05,0.000499505,0.005535448,5024.0,4893.0,9917.0,9.416666666666666,3298.8333333333335,3068.6666666666665,14.266666666666666,0.8051942378333333,0.0,1017.4833333333332,32.233333333333334,0.8497522803333334,54.37863212,0.7914187366666666,0.6882628786666666,4.216666666666666,0.8675,19.7,52.5974398,0.8247207258333334,0.8139106825,8.75,473.0,88.5,0.8352759719999999,0.8204118838333333,6367.5,0.00021666650000000002,0.00025,0.004505164,0.0061994685,2023-06-15
5.0,0.885029167,0.8666,0.879075,0.882854167,0.895504167,0.8778125,0.847408333,0.843804167,0.857979337,0.872260938,9726.0,6961.0,23582.0,27805.0,22479.0,14857.0,12157.0,8961.0,6122.0,3.0,61.0,20.0,436.0,15.0,193.0,0.0,6.0,11.0,256.0,129.0,3.0,0.11,11185.0,72281.0,52.5974398,54.37863212,18.8,11.7,25.2,0.0,0.0,311.0,10.1,40.7,1015.5,610.0,0.000283333,0.0002,0.002220219,0.001202743,4372.0,4341.0,8713.0,9.133333333333333,3549.1666666666665,3360.1666666666665,15.866666666666667,0.7458263328333334,0.0,1016.2666666666668,34.916666666666664,0.8120233363333332,54.37863212,0.7521522528333332,0.6895534298333333,2.316666666666667,0.8461048361666667,21.216666666666665,52.5974398,0.7842304223333333,0.7675913286666667,10.1,519.6666666666666,113.5,0.8098026838333334,0.7885839039999999,6909.333333333333,0.000275,0.00029,0.001707559,0.006411643,2023-06-16
6.0,0.938016667,0.963041667,0.937620833,0.9341125,0.974425,0.937620833,0.875870833,0.907229167,0.918416071,0.933492188,9726.0,6961.0,23582.0,27805.0,22479.0,14857.0,12157.0,8961.0,6122.0,3.0,61.0,20.0,436.0,15.0,193.0,0.0,6.0,11.0,256.0,129.0,3.0,0.11,11185.0,72281.0,52.5974398,54.37863212,20.4,13.8,26.8,0.0,0.0,270.0,9.7,38.9,1014.3,803.0,0.000233333,0.00026,0.002768617,0.0,4660.0,4354.0,9014.0,10.316666666666666,3283.0,3010.5,16.0,0.8715260831666667,0.0,1015.9,32.63333333333333,0.9187062149999999,54.37863212,0.8820024516666667,0.7490558351666666,0.016666666666666666,0.8772358100000001,21.5,52.5974398,0.9037251995000001,0.8953775578333333,11.133333333333333,501.6666666666667,94.16666666666667,0.9427770354999999,0.8918326828333334,6293.5,0.0003333335,0.00016999999999999999,0.0040860465,0.0007078145,2023-06-17
7.0,0.955141667,0.952833333,0.952854167,0.953558333,1.0,0.952854167,0.904408333,0.974704167,0.951440476,0.955794271,9726.0,6961.0,23582.0,27805.0,22479.0,14857.0,12157.0,8961.0,6122.0,3.0,61.0,20.0,436.0,15.0,193.0,0.0,6.0,11.0,256.0,129.0,3.0,0.11,11185.0,72281.0,52.5974398,54.37863212,22.3,13.1,30.2,0.0,0.0,111.0,7.2,30.6,1012.7,805.0,0.000316667,0.00026,0.001861104,0.004236754,4492.0,4115.0,8607.0,9.816666666666666,3578.8333333333335,3308.5,17.033333333333335,0.8362354478333334,0.0,1014.6166666666667,34.31666666666666,0.8463481586666667,54.37863212,0.92908311,0.7791466856666668,0.0,0.9071287323333334,23.316666666666666,52.5974398,0.8491262566666666,0.9437365495,10.966666666666667,645.6666666666666,67.16666666666667,0.8635421858333333,0.8422297145000001,6887.333333333333,0.00031111133333333336,0.00022666666666666668,0.0018184389999999998,0.002425634,2023-06-18
1.0,0.925575,0.875809167,0.881511667,0.926805,0.931294167,0.881511667,0.8525525,0.867665833,0.888786207,0.892840625,9726.0,6961.0,23582.0,27805.0,22479.0,14857.0,12157.0,8961.0,6122.0,3.0,61.0,20.0,436.0,15.0,193.0,0.0,6.0,11.0,256.0,129.0,3.0,0.11,11185.0,72281.0,52.61354877,54.31555267,24.8,18.2,30.5,1.1,0.0,78.0,9.7,33.1,1012.7,541.0,0.000116667,0.00026,0.001134252,0.002385,4923.0,4615.0,9538.0,9.583333333333334,3513.8333333333335,3308.3333333333335,16.666666666666668,0.8302839856666666,0.0,1014.8833333333333,32.88333333333333,0.873598969,54.37863212,0.8368480608333334,0.7431104816666666,0.09999999999999999,0.8895019354999999,22.099999999999998,52.5974398,0.8569465804999999,0.8532303596666666,11.216666666666667,574.1666666666666,128.83333333333334,0.8555256626666666,0.8442774821666666,6822.166666666667,0.0002666666666666667,0.00025333333333333333,0.006228244333333334,0.0012588833333333333,2023-06-19
2.0,0.890666667,0.8477125,0.866570833,0.8800125,0.869483333,0.866570833,0.855779167,0.869554167,0.856102381,0.86829375,9726.0,6961.0,23582.0,27805.0,22479.0,14857.0,12157.0,8961.0,6122.0,3.0,61.0,20.0,436.0,15.0,193.0,0.0,6.0,11.0,256.0,129.0,3.0,0.11,11185.0,72281.0,52.61354877,54.31555267,24.7,17.2,32.6,5.0,0.0,127.0,10.4,36.7,1012.3,650.0,0.000116667,0.00026,0.001848992,0.003591947,5413.0,5123.0,10536.0,9.833333333333334,3153.0,3029.0,14.549999999999999,0.7730794336666666,0.0,1016.4499999999999,35.21666666666667,0.8525194445,54.37863212,0.870886792,0.6972673351666666,3.733333333333333,0.8718422145,19.483333333333334,52.5974398,0.7926595085,0.874948972,9.783333333333333,368.5,216.0,0.8488666131666666,0.8119696731666667,6182.0,0.0002166665,0.00035999999999999997,0.0024371975,0.003315785,2023-06-20
3.0,0.894025,0.8963375,0.8773125,0.887104167,0.894175,0.8773125,0.8593,0.85165,0.867014541,0.879652083,9726.0,6961.0,23582.0,27805.0,22479.0,14857.0,12157.0,8961.0,6122.0,3.0,61.0,20.0,436.0,15.0,193.0,0.0,6.0,11.0,256.0,129.0,3.0,0.11,11185.0,72281.0,52.61354877,54.31555267,23.7,18.1,28.8,0.0,0.0,344.0,8.6,56.5,1016.5,721.0,0.0001,0.00012,0.001405429,0.004607775,5205.0,4900.0,10105.0,9.6,3147.3333333333335,3060.6666666666665,13.600000000000001,0.8040565566666666,0.0,1018.4166666666666,31.900000000000002,0.8446237185,54.37863212,0.748259825,0.6836334318333334,3.4166666666666665,0.8660084378333334,18.849999999999998,52.5974398,0.7876310208333334,0.7544813725,8.9,444.8333333333333,175.33333333333334,0.8506429708333334,0.8011950943333334,6208.0,0.00014165,0.00026000000000000003,0.001261601,0.0023765755000000003,2023-06-21
4.0,0.663692857,0.643857143,0.684321429,0.665521429,0.655614286,0.684321429,0.643878571,0.649635714,0.661304009,0.661355357,9726.0,6961.0,23582.0,27805.0,22479.0,14857.0,12157.0,8961.0,6122.0,3.0,61.0,20.0,436.0,15.0,193.0,0.0,6.0,11.0,256.0,129.0,3.0,0.11,11185.0,72281.0,52.61354877,54.31555267,24.5,17.7,34.5,20.3,0.0,69.0,11.2,63.0,1013.2,727.0,0.000133333,0.0002,0.001170773,0.001535448,4618.0,4386.0,9004.0,9.416666666666666,3298.8333333333335,3068.6666666666665,14.266666666666666,0.8051942378333333,0.0,1017.4833333333332,32.233333333333334,0.8497522803333334,54.37863212,0.7914187366666666,0.6882628786666666,4.216666666666666,0.8675,19.7,52.5974398,0.8247207258333334,0.8139106825,8.75,473.0,88.5,0.8352759719999999,0.8204118838333333,6367.5,0.00021666650000000002,0.00025,0.004505164,0.0061994685,2023-06-22
5.0,0.52361875,0.5471625,0.56725,0.52881875,0.59275625,0.56725,0.5508125,0.49068125,0.54413801,0.54604375,9726.0,6961.0,23582.0,27805.0,22479.0,14857.0,12157.0,8961.0,6122.0,3.0,61.0,20.0,436.0,15.0,193.0,0.0,6.0,11.0,256.0,129.0,3.0,0.11,11185.0,72281.0,52.61354877,54.31555267,18.7,15.9,24.2,0.4,0.0,270.0,16.9,51.8,1020.9,203.0,0.0002,0.00034,0.002218134,0.003899629,3005.0,2829.0,5834.0,9.133333333333333,3549.1666666666665,3360.1666666666665,15.866666666666667,0.7458263328333334,0.0,1016.2666666666668,34.916666666666664,0.8120233363333332,54.37863212,0.7521522528333332,0.6895534298333333,2.316666666666667,0.8461048361666667,21.216666666666665,52.5974398,0.7842304223333333,0.7675913286666667,10.1,519.6666666666666,113.5,0.8098026838333334,0.7885839039999999,6909.333333333333,0.000275,0.00029,0.001707559,0.006411643,2023-06-23
6.0,0.6468,0.596264167,0.6449525,0.67123,0.617025833,0.6412525,0.589115833,0.550800833,0.619856899,0.619680208,9726.0,6961.0,23582.0,27805.0,22479.0,14857.0,12157.0,8961.0,6122.0,3.0,61.0,20.0,436.0,15.0,193.0,0.0,6.0,11.0,256.0,129.0,3.0,0.11,11185.0,72281.0,52.61354877,54.31555267,19.6,15.7,25.5,0.0,0.0,299.0,6.5,21.2,1023.5,480.0,0.000233333,0.00034,0.00246706,0.0,4584.0,4179.0,8763.0,10.316666666666666,3283.0,3010.5,16.0,0.8715260831666667,0.0,1015.9,32.63333333333333,0.9187062149999999,54.37863212,0.8820024516666667,0.7490558351666666,0.016666666666666666,0.8772358100000001,21.5,52.5974398,0.9037251995000001,0.8953775578333333,11.133333333333333,501.6666666666667,94.16666666666667,0.9427770354999999,0.8918326828333334,6293.5,0.0003333335,0.00016999999999999999,0.0040860465,0.0007078145,2023-06-24
7.0,0.9079415,0.909861974,0.925033505,0.886755114,0.92022123,0.936969415,0.929804732,0.85023685,0.890469148,0.90835304,9726.0,6961.0,23582.0,27805.0,22479.0,14857.0,12157.0,8961.0,6122.0,3.0,61.0,20.0,436.0,15.0,193.0,0.0,6.0,11.0,256.0,129.0,3.0,0.11,11185.0,72281.0,52.61354877,54.31555267,21.3,13.1,28.1,0.0,0.0,90.0,8.6,30.2,1017.4,933.0,0.000283333,0.00034,0.002298539,0.002611039,4748.0,4205.0,8953.0,9.816666666666666,3578.8333333333335,3308.5,17.033333333333335,0.8362354478333334,0.0,1014.6166666666667,34.31666666666666,0.8463481586666667,54.37863212,0.92908311,0.7791466856666668,0.0,0.9071287323333334,23.316666666666666,52.5974398,0.8491262566666666,0.9437365495,10.966666666666667,645.6666666666666,67.16666666666667,0.8635421858333333,0.8422297145000001,6887.333333333333,0.00031111133333333336,0.00022666666666666668,0.0018184389999999998,0.002425634,2023-06-25
1.0,0.6501575,0.6474375,0.5991825,0.646245,0.6641875,0.5991825,0.587665,0.58555,0.615087449,0.622450938,9726.0,6961.0,23582.0,27805.0,22479.0,14857.0,12157.0,8961.0,6122.0,3.0,61.0,20.0,436.0,15.0,193.0,0.0,6.0,11.0,256.0,129.0,3.0,0.11,11185.0,72281.0,52.61354877,54.31555267,23.7,15.0,31.9,0.0,0.0,248.0,12.2,41.4,1014.8,657.0,0.00025,0.00032,0.00057147,0.000422542,4920.0,4614.0,9534.0,9.583333333333334,3513.8333333333335,3308.3333333333335,16.666666666666668,0.8302839856666666,0.0,1014.8833333333333,32.88333333333333,0.873598969,54.37863212,0.8368480608333334,0.7431104816666666,0.09999999999999999,0.8895019354999999,22.099999999999998,52.5974398,0.8569465804999999,0.8532303596666666,11.216666666666667,574.1666666666666,128.83333333333334,0.8555256626666666,0.8442774821666666,6822.166666666667,0.0002666666666666667,0.00025333333333333333,0.006228244333333334,0.0012588833333333333,2023-06-26
2.0,0.932058333,0.666666667,0.646591667,0.674604167,0.667383333,0.646591667,0.625704167,0.650191667,0.719198384,0.688723959,9726.0,6961.0,23582.0,27805.0,22479.0,14857.0,12157.0,8961.0,6122.0,3.0,61.0,20.0,436.0,15.0,193.0,0.0,6.0,11.0,256.0,129.0,3.0,0.11,11185.0,72281.0,52.61354877,54.31555267,19.3,16.7,22.4,2.0,0.0,317.0,10.1,29.9,1018.2,353.0,0.000166667,0.0003,0.004688454,0.00236756,4876.0,4734.0,9610.0,9.833333333333334,3153.0,3029.0,14.549999999999999,0.7730794336666666,0.0,1016.4499999999999,35.21666666666667,0.8525194445,54.37863212,0.870886792,0.6972673351666666,3.733333333333333,0.8718422145,19.483333333333334,52.5974398,0.7926595085,0.874948972,9.783333333333333,368.5,216.0,0.8488666131666666,0.8119696731666667,6182.0,0.0002166665,0.00035999999999999997,0.0024371975,0.003315785,2023-06-27
3.0,0.605161111,0.617691667,0.612968056,0.605216667,0.594433333,0.612968056,0.578052778,0.629415278,0.592526162,0.606988368,9726.0,6961.0,23582.0,27805.0,22479.0,14857.0,12157.0,8961.0,6122.0,3.0,61.0,20.0,436.0,15.0,193.0,0.0,6.0,11.0,256.0,129.0,3.0,0.11,11185.0,72281.0,52.61354877,54.31555267,17.8,12.9,23.6,0.0,0.0,287.0,7.2,33.5,1017.9,450.0,0.00015,0.0002,0.00362193,0.004680853,4823.0,4635.0,9458.0,9.6,3147.3333333333335,3060.6666666666665,13.600000000000001,0.8040565566666666,0.0,1018.4166666666666,31.900000000000002,0.8446237185,54.37863212,0.748259825,0.6836334318333334,3.4166666666666665,0.8660084378333334,18.849999999999998,52.5974398,0.7876310208333334,0.7544813725,8.9,444.8333333333333,175.33333333333334,0.8506429708333334,0.8011950943333334,6208.0,0.00014165,0.00026000000000000003,0.001261601,0.0023765755000000003,2023-06-28
