date,weekday,84,85,86,87,88,89,90,91,92,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
11.05.2023,4,0.853579708,0.812631034,0.830848674,0.867833333,0.679809091,0.781507776,0.826692819,0.847761337,0.811101234,0.723188302,0.723188302,0.720287778,0.711071635,0.8110493,0.812662359,0.711504444,0.798307803,0.831986079,0.786631856,0.790539297,0.741767395,0.785702482,0.772252626,0.797577062,0.797577062,0.753216856,0.798781634,0.818168631,0.819618148,0.701597004,0.794251537,0.774978781,0.777929201,0.796751506,0.743576454,0.818714048,0.836792798,0.836792798,0.836792798,0.7949137,0.808243323,0.702237334,0.775791129,0.769191569,0.751695191,0.802974078,0.764053234,0.729509022,0.729288487,0.749173593,0.808084751,0.702352349,0.743819766,0.726265538,0.814349127,0.793887726,0.752269387,0.775527089,0.775718478,0.77869925,0.649749675,0.732398479,0.764893674,0.780242318,0.778459757,0.81599254,0.809514457,0.798983523,0.774792089,0.777481394,0.731706237,0.771717938,0.831734638,0.835211928,0.817013919,0.863325046,0.853970971,0.847246635,0.774789446,0.829256227,0.836580907,0.847931639,0.817013919,0.863593636,0.813858631,0.778319734,0.774038851,0.751581914,0.854166117,0.813239034,0.76235538,0.807181204
12.05.2023,5,0.847447532,0.811747842,0.798527854,0.851,0.670479546,0.750793341,0.791452261,0.846556517,0.78277137,0.702290554,0.702290554,0.697361999,0.702346283,0.786726389,0.812655923,0.697683479,0.789431536,0.843310891,0.76410914,0.812862275,0.735845801,0.806701176,0.790299036,0.804605331,0.804682983,0.764843254,0.84328968,0.85745643,0.864018304,0.702142997,0.800454628,0.806365258,0.802703165,0.803427514,0.751482105,0.857033253,0.878634306,0.878634306,0.879024931,0.797436816,0.826133236,0.703703791,0.805539903,0.772072341,0.772210012,0.821863705,0.780590695,0.764976674,0.74976527,0.759505776,0.826250945,0.703770284,0.754640632,0.71561165,0.851486995,0.81376002,0.771907408,0.839951734,0.839951734,0.847037076,0.649298161,0.755857794,0.781041829,0.81154418,0.799617527,0.868713082,0.869677211,0.843124278,0.839337592,0.818890507,0.755869287,0.755252092,0.810219701,0.799224099,0.799600157,0.860960185,0.850675703,0.834985619,0.759194765,0.81463644,0.818496259,0.830277524,0.800294602,0.860867685,0.78581312,0.751254905,0.759417518,0.715123571,0.843241375,0.77753018,0.745212624,0.796558446
13.05.2023,6,0.912379405,0.888391845,0.881575493,0.900333333,0.733506818,0.883761301,0.884387236,0.914732202,0.875140442,0.796254167,0.796254167,0.878683333,0.796254167,0.886808333,0.845604167,0.878683333,0.879366667,0.990133333,1,0.95455,0.7769625,0.865325,0.879366667,0.9101625,0.9101625,1,0.990133333,0.983333333,0.9907,0.64595,0.877641667,0.878208333,0.942375,0.9089,0.861458333,0.983333333,0.9809125,0.9809125,0.9809125,0.877641667,0.966379167,0.8852875,0.875475,0.86865,0.901683333,0.926458333,0.990820833,0.879608333,0.858533333,0.884870833,0.9622125,0.8852875,0.9759125,0.9059375,0.98125,0.8332375,0.901683333,0.932729167,0.932729167,1,0.8690375,0.928466667,0.8852875,0.856920833,0.916025,0.931179167,0.9056875,0.926458333,0.932729167,0.918520833,0.928466667,0.830188435,0.856729167,0.916025,0.9629125,0.977775,0.937220833,0.926458333,0.879608333,0.918520833,0.959191667,0.927616667,0.9616125,0.977775,0.937220833,0.819966667,0.879608333,0.86485,0.918279167,0.918279167,0.859683333,0.909158333
14.05.2023,7,0.947458333,0.899865482,0.936891142,0.921166667,0.750322727,0.936088068,0.936969415,0.944689908,0.929804732,0.851191667,0.851191667,0.901966667,0.851191667,0.911408333,0.935129167,0.900575,0.9231,0.993420833,0.971354167,0.938616667,0.92285,0.92545,0.9242,0.934345833,0.934345833,0.971354167,0.986841667,0.990854167,0.984375,0.634845833,1,0.9592125,0.968079167,0.934345833,0.920204167,0.990854167,1,1,1,1,0.951816667,0.928808333,0.9592125,0.950891667,0.8306,0.971629167,0.9872875,0.908141667,0.890025,0.9675,0.951816667,0.928808333,0.977679167,0.9496625,0.911691667,0.978175,0.8306,0.952033333,0.952033333,1,0.959041667,0.941379167,0.928808333,0.890320833,0.938783333,0.978220833,0.912541667,0.971629167,0.952033333,0.910391667,0.941379167,0.890108721,0.8889125,0.938783333,0.977866667,0.991379167,0.948033333,0.971629167,0.908141667,0.910391667,0.981608333,0.9616875,0.977866667,0.991379167,0.948033333,0.932725,0.908141667,0.963941667,0.987266667,0.987266667,0.916816667,0.899125
15.05.2023,1,0.880557589,0.839158722,0.858035138,0.879666667,0.703747727,0.824889489,0.844209765,0.888373946,0.837058582,0.78576875,0.78576875,0.804741667,0.783685417,0.884425,0.924689583,0.804741667,0.883179167,0.90625,0.827175,0.87564375,0.883275,0.859166667,0.883179167,0.888225,0.888225,0.827175,0.90625,0.93169375,0.916666667,0.741739583,0.964166667,0.8522625,0.902383333,0.888225,0.884602083,0.93169375,1,1,1,0.976666667,0.896145833,0.797466667,0.8522625,0.9670125,0.838152083,0.92530625,0.79309375,0.833470833,0.839797917,0.884710417,0.896145833,0.797466667,0.90536875,0.834625,0.87291875,0.91711875,0.838152083,0.869635417,0.869635417,0.81510625,0.902341667,0.9036375,0.796004167,0.867629167,0.87035,0.930483333,0.889872917,0.91569375,0.866585417,0.84623125,0.90533125,0.802935051,0.867629167,0.87035,0.894885417,0.949760417,0.903885417,0.91569375,0.825914583,0.84484375,0.946122917,0.9028625,0.895641667,0.949760417,0.905485417,0.81783125,0.825914583,0.772997917,0.880895833,0.880895833,0.81259375,0.868260417
16.05.2023,2,0.895645688,0.847866049,0.85470359,0.840166667,0.669913636,0.82009359,0.874948972,0.892102054,0.870886792,0.7379,0.7379,0.727291667,0.7379,0.8931375,0.817825,0.727291667,0.840170833,0.892816667,0.878770833,0.900891667,0.812895833,0.8187375,0.840170833,0.876191667,0.876191667,0.878770833,0.892816667,0.965445833,0.9389,0.715733333,0.952779167,0.8005625,0.8665625,0.876191667,0.8959875,0.965445833,0.950658333,0.950658333,0.950658333,0.952779167,0.8831875,0.822191667,0.8005625,0.801475,0.84755,0.937045833,0.8525125,0.856033333,0.7972625,0.868075,0.8814625,0.823733333,0.889520833,0.809908333,0.922570833,0.848395833,0.84755,0.8339875,0.8339875,0.8126625,0.79455,0.885029167,0.823733333,0.833333333,0.837370833,0.9098875,0.864991667,0.937045833,0.8339875,0.852375,0.885029167,0.814421882,0.833333333,0.837370833,0.8587125,0.937929167,0.927158333,0.937045833,0.856033333,0.852375,0.8722,0.891166667,0.8587125,0.937929167,0.925766667,0.855316667,0.854583333,0.739075,0.858641667,0.858641667,0.820183333,0.863275
17.05.2023,3,0.830751274,0.784407445,0.801172302,0.846833333,0.656875,0.736587081,0.797940147,0.836457197,0.79148429,0.748268561,0.748268561,0.749387121,0.748268561,0.828960606,0.865236364,0.749387121,0.811695076,0.814204546,0.819053409,0.897394318,0.796417803,0.819056439,0.813020076,0.851031061,0.851031061,0.819053409,0.812540909,0.913331818,0.93315,0.634527273,0.889543939,0.811427652,0.843843182,0.845090152,0.851589015,0.916659091,0.976959091,0.976959091,0.976959091,0.888178788,0.885613258,0.795490152,0.809982197,0.861739015,0.814493561,0.929466288,0.79240947,0.837826515,0.816729546,0.844692803,0.885613258,0.797058333,0.924494697,0.838494697,0.957522727,0.802776515,0.814493561,0.842816288,0.842816288,0.771654167,0.803932576,0.863904167,0.797058333,0.821818182,0.789621212,0.889761364,0.904581818,0.929466288,0.842816288,0.861267424,0.863904167,0.758407806,0.821818182,0.789621212,0.804810227,0.901968182,0.905615152,0.929466288,0.837826515,0.859244697,0.895433333,0.898709091,0.804810227,0.903486364,0.905615152,0.831637121,0.837826515,0.749493182,0.881320833,0.881320833,0.842539015,0.874855682
18.05.2023,4,0.853579708,0.812631034,0.830848674,0.867833333,0.679809091,0.781507776,0.826692819,0.847761337,0.811101234,0.8605125,0.8605125,0.904120833,0.8605125,0.958333333,0.893845833,0.904120833,0.992283333,0.993591667,1,0.9482375,0.9263375,0.970616667,0.992283333,0.970291667,0.970291667,1,0.993591667,0.9772625,0.980308333,0.7976625,0.991320833,0.985116667,0.982820833,0.970291667,0.900866667,0.9772625,1,1,1,0.991320833,0.924325,0.933658333,0.985116667,0.944975,0.907070833,0.992283333,1,0.936929167,0.903979167,0.935754167,0.924325,0.933658333,0.991070833,0.972441667,0.9772,0.955445833,0.907070833,0.968691667,0.968691667,1,0.95635,0.973570833,0.933658333,0.9089125,0.948333333,0.982370833,0.945791667,0.992283333,0.968691667,0.946291667,0.975058333,0.771717938,0.9089125,0.958333333,1,1,0.959145833,0.992283333,0.935833333,0.947216667,0.9875,0.970833333,1,1,0.959145833,0.910558333,0.935833333,0.977083333,0.990741667,0.990741667,0.9084125,0.895316667
19.05.2023,5,0.847447532,0.811747842,0.798527854,0.851,0.670479546,0.750793341,0.791452261,0.846556517,0.78277137,0.761504167,0.761504167,0.73249375,0.764479167,0.840508333,0.827575,0.73249375,0.821308333,0.883497917,0.859308333,0.868064583,0.568397917,0.9074375,0.821308333,0.84876875,0.84876875,0.859308333,0.883497917,0.944779167,0.973958333,0.527970833,0.7724875,0.764104167,0.860625,0.833495833,0.8139875,0.930716667,0.9285125,0.9285125,0.9285125,0.777158333,0.845558333,0.778891667,0.764104167,0.856883333,0.795279167,0.900691667,0.889225,0.811216667,0.775029167,0.716691667,0.845558333,0.778891667,0.869266667,0.833575,0.915741667,0.94165,0.797379167,0.917345833,0.917345833,0.993645833,0.704425,0.881295833,0.778891667,0.795,0.7760875,0.926191667,0.9453125,0.900691667,0.925475,0.863104167,0.881295833,0.755252092,0.795,0.7760875,0.881716667,0.899233333,0.896195833,0.900691667,0.8128375,0.8646125,0.939316667,0.902891667,0.892133333,0.897845833,0.895029167,0.827041667,0.8128375,0.799675,0.906545833,0.906545833,0.806866667,0.861108333
20.05.2023,6,0.912379405,0.888391845,0.881575493,0.877374097,0.838799324,0.883761301,0.884387236,0.914732202,0.875140442,0.809744629,0.809376982,0.830528028,0.809260315,0.881649818,0.883678571,0.830350577,0.904601881,0.954087173,0.919418219,0.900655149,0.839708053,0.881296022,0.889665084,0.892959062,0.890891415,0.907363578,0.939784951,0.928547759,0.925828284,0.818345217,0.861390952,0.903793543,0.908970273,0.891203522,0.823912836,0.928118838,0.934542941,0.934542941,0.934542941,0.862406036,0.893705392,0.805998642,0.904492682,0.842814902,0.852415679,0.888809769,0.906741029,0.830145329,0.865867052,0.858770714,0.893228235,0.806279279,0.849831905,0.820412416,0.931814216,0.854960231,0.85296715,0.897899881,0.897899881,0.934595343,0.682261597,0.837800126,0.877012612,0.888521331,0.900791842,0.921210147,0.918777444,0.903543691,0.89794785,0.894595273,0.83795486,0.830188435,0.892750268,0.896355759,0.921033698,0.93103814,0.918863854,0.902966942,0.827069196,0.893986749,0.903664442,0.907493497,0.920594375,0.93103814,0.85876375,0.830102894,0.827069196,0.82386215,0.915601845,0.855462158,0.829510432,0.890330141
21.05.2023,7,0.947458333,0.899865482,0.936891142,0.925033505,0.886755114,0.936088068,0.936969415,0.944689908,0.929804732,0.799083557,0.799206106,0.840784654,0.799205861,0.883589439,0.889849832,0.840756713,0.902976241,0.930963684,0.909656197,0.896001341,0.91211607,0.904578092,0.902964967,0.9079415,0.907878755,0.909243648,0.930463929,0.921208407,0.926426386,0.880212492,0.925860392,0.920527603,0.909861974,0.907052284,0.871162246,0.921208407,0.932980459,0.932980459,0.932980459,0.925860392,0.884713321,0.833990376,0.92022123,0.907934332,0.855859383,0.916955351,0.919301249,0.847247779,0.853210219,0.901264032,0.885561115,0.833995768,0.850192067,0.85023685,0.916039573,0.915445261,0.855369187,0.902131889,0.90223441,0.936819274,0.744826123,0.859219338,0.899792092,0.897236769,0.919135529,0.922892525,0.914796976,0.912970761,0.903300377,0.898975489,0.858915416,0.890108721,0.913634566,0.932841209,0.936586304,0.944863542,0.93851901,0.921483442,0.858346928,0.910345981,0.933141608,0.936056357,0.936476148,0.944863542,0.888344593,0.866397761,0.858206043,0.92963161,0.944776563,0.89387402,0.872452322,0.890741971
22.05.2023,1,0.880557589,0.839158722,0.858035138,0.91117828,0.737013269,0.824889489,0.844209765,0.888373946,0.837058582,0.563759722,0.566404167,0.563605556,0.566404167,0.629311111,0.608843056,0.561688889,0.6192,0.670227778,0.675083333,0.680983333,0.61255,0.629677778,0.6192,0.631070139,0.631070139,0.675083333,0.670227778,0.7125,0.692434722,0.485005556,0.708794444,0.624877778,0.642833333,0.631070139,0.632236806,0.7125,0.75,0.75,0.75,0.708794444,0.685188889,0.597088889,0.624877778,0.658594444,0.577542361,0.70915,0.683265278,0.579766667,0.581872222,0.643505556,0.685188889,0.597088889,0.719866667,0.647511111,0.623784722,0.63155,0.577542361,0.685488889,0.685488889,0.733994444,0.600038889,0.661944444,0.59565,0.6175,0.604533333,0.673755556,0.651183333,0.70915,0.682316667,0.687038889,0.661944444,0.802935051,0.6175,0.604533333,0.637333333,0.671005556,0.6508375,0.70915,0.591092361,0.687038889,0.68625,0.651702083,0.637333333,0.671005556,0.6508375,0.602844444,0.590736111,0.592527778,0.624624306,0.624624306,0.613016667,0.603667361
23.05.2023,2,0.895645688,0.847866049,0.85470359,0.933484176,0.765022978,0.82009359,0.874948972,0.892102054,0.870886792,0.781254167,0.781254167,0.752441667,0.781254167,0.879295833,0.843679167,0.752441667,0.883925,0.935308333,0.9027375,0.8967,0.834820833,0.847970833,0.8853,0.906220833,0.906220833,0.902095833,0.934829167,0.922716667,0.902058333,0.659829167,0.9479875,0.81885,0.902970833,0.906220833,0.8374875,0.922716667,0.9919375,0.9919375,0.9919375,0.9479875,0.935683333,0.8052375,0.81885,0.9001625,0.821320833,0.927970833,0.889291667,0.831504167,0.8197125,0.929358333,0.944016667,0.807183333,0.9099375,0.8212125,0.879166667,0.885733333,0.821320833,0.900895833,0.900895833,0.895475,0.772920833,0.867620833,0.807183333,0.841666667,0.8023625,0.928533333,0.916370833,0.927970833,0.900895833,0.904908333,0.867620833,0.814421882,0.841666667,0.8023625,0.879204167,0.917645833,0.936683333,0.927970833,0.829704167,0.903358333,0.881029167,0.904629167,0.879204167,0.917645833,0.936683333,0.833691667,0.831929167,0.770316667,0.9072375,0.9072375,0.829129167,0.8904875
24.05.2023,3,0.830751274,0.784407445,0.801172302,0.879666667,0.703747727,0.736587081,0.797940147,0.836457197,0.79148429,0.831744583,0.831744583,0.849084167,0.831744583,0.91154,0.909410417,0.849084167,0.92328,0.98158,1,0.92008375,0.9161,0.89692,0.92328,0.89621125,0.89621125,1,0.98158,0.98780625,0.9338675,0.69487875,0.972,0.86072,0.92812,0.89621125,0.8909525,0.98780625,1,1,1,0.972,0.89001,0.8915575,0.86072,0.939935,0.89042,1,0.97414,0.828701667,0.829365,0.95292,0.89001,0.8915575,0.935645,0.925,0.90528125,0.97727,0.89042,0.95427625,0.95427625,0.97627,0.767676667,0.86108,0.8915575,0.876,0.87290125,0.93785,0.99118,1,0.95427625,0.94498,0.86108,0.758407806,0.666,0.63492,0.63387,0.63667,0.72667,0.75,0.626001667,0.69498,0.65494,0.6675,0.63613,0.63667,0.72667,0.62822,0.620941667,0.57594,0.6759,0.6759,0.616653333,0.59325
25.05.2023,4,0.853579708,0.812631034,0.830848674,0.840166667,0.669913636,0.781507776,0.826692819,0.847761337,0.811101234,0.814183333,0.814183333,0.80075,0.814183333,0.901045455,0.897773485,0.80075,0.894254546,0.950772727,0.918509091,0.914484091,0.864545455,0.908968182,0.897322727,0.905856818,0.905856818,0.918509091,0.950772727,0.9102,0.944177273,0.770270833,0.925607576,0.887159091,0.883845455,0.905856818,0.847359849,0.9102,0.9762,0.9762,0.9762,0.925607576,0.915540909,0.841460606,0.888781818,0.883118182,0.873718939,0.956859091,0.9279,0.876145455,0.792166288,0.844984849,0.915540909,0.839506061,0.912336364,0.831609849,0.87235,0.871631061,0.872309849,0.930025379,0.930025379,0.973986364,0.831191667,0.892022727,0.836369697,0.88969697,0.841395455,0.90755,0.909127273,0.960359091,0.930025379,0.887154546,0.892022727,0.771717938,0.831734638,0.835211928,0.817013919,0.863325046,0.853970971,0.847246635,0.774789446,0.829256227,0.836580907,0.847931639,0.817013919,0.863593636,0.813858631,0.778319734,0.774038851,0.751581914,0.854166117,0.813239034,0.76235538,0.807181204
